id,name,org_id,type,species,age,status,publish_date,status_changed_date,shots_current,org_name
45744961,Drummel,TX113,Scales_Fins_Other,Snake,Adult,adoptable,2019-08-26T02:50:39+0000,2019-08-26T02:50:39+0000,FALSE,Pets_Are_Us_Rescue
45744952,Red_tails,TX113,Scales_Fins_Other,Snake,Adult,adoptable,2019-08-26T02:44:56+0000,2019-08-26T02:44:56+0000,FALSE,Pets_Are_Us_Rescue
45744931,Ball_python_variety,TX113,Scales_Fins_Other,Snake,Adult,adoptable,2019-08-26T02:37:53+0000,2019-08-26T02:37:53+0000,FALSE,Pets_Are_Us_Rescue
45742806,Six_pack_puppies,TX113,Dog,Dog,Baby,adoptable,2019-08-25T20:46:49+0000,2019-08-25T20:46:49+0000,FALSE,Pets_Are_Us_Rescue
45739924,Bonnie_Chihuahua_Poodle_Shih_Tzu_mix,TX1193,Dog,Dog,Adult,adoptable,2019-08-25T13:51:17+0000,2019-08-25T13:51:17+0000,TRUE,Pawed_Squad
45734922,Ivan,TX633,Dog,Dog,Baby,adoptable,2019-08-24T19:34:23+0000,2019-08-24T19:34:23+0000,TRUE,Friends_of_the_Bowie_Animal_Shelter
45734900,Popeye,TX633,Dog,Dog,Adult,adoptable,2019-08-24T19:23:14+0000,2019-08-24T19:23:14+0000,TRUE,Friends_of_the_Bowie_Animal_Shelter
45734830,Orville,TX633,Dog,Dog,Young,adoptable,2019-08-24T19:18:12+0000,2019-08-24T19:18:12+0000,FALSE,Friends_of_the_Bowie_Animal_Shelter
45734659,Sandi,TX633,Dog,Dog,Senior,adoptable,2019-08-24T19:10:43+0000,2019-08-24T19:10:43+0000,TRUE,Friends_of_the_Bowie_Animal_Shelter
45734495,Sally,TX633,Dog,Dog,Adult,adoptable,2019-08-24T18:53:44+0000,2019-08-24T18:53:44+0000,TRUE,Friends_of_the_Bowie_Animal_Shelter
45734458,Aurora,TX633,Dog,Dog,Adult,adoptable,2019-08-24T18:49:16+0000,2019-08-24T18:49:16+0000,TRUE,Friends_of_the_Bowie_Animal_Shelter
45734442,Elias,TX633,Dog,Dog,Adult,adoptable,2019-08-24T18:42:41+0000,2019-08-24T18:42:41+0000,TRUE,Friends_of_the_Bowie_Animal_Shelter
45733442,Miles,TX1772,Cat,Cat,Baby,adoptable,2019-08-24T17:01:52+0000,2019-08-24T17:01:52+0000,TRUE,BCS_Spay
45726374,Oliver,TX2392,Cat,Cat,Baby,adoptable,2019-08-23T22:26:50+0000,2019-08-23T22:26:50+0000,TRUE,Love_Beyond_the_Scars_Rescue_Sanctuary_
45725540,Ravioli,TX2392,Cat,Cat,Adult,adoptable,2019-08-23T21:51:56+0000,2019-08-23T21:51:56+0000,TRUE,Love_Beyond_the_Scars_Rescue_Sanctuary_
45724774,Esme,TX2392,Cat,Cat,Adult,adoptable,2019-08-23T20:49:15+0000,2019-08-23T20:49:15+0000,TRUE,Love_Beyond_the_Scars_Rescue_Sanctuary_
45685252,Nutmeg,TX1274,Dog,Dog,Adult,adoptable,2019-08-20T18:24:16+0000,2019-08-20T18:24:16+0000,TRUE,Jackson_County_Happy_Tails_Animal_Shelter
45685172,Cosmo,TX1735,Cat,Cat,Baby,adoptable,2019-08-20T18:16:36+0000,2019-08-20T18:16:36+0000,TRUE,Garland_Pawsibilities
45684955,Orion,TX1735,Cat,Cat,Baby,adoptable,2019-08-20T18:08:50+0000,2019-08-20T18:08:50+0000,FALSE,Garland_Pawsibilities
45682772,Smudge,TX1274,Dog,Dog,Baby,adopted,2019-08-20T15:18:51+0000,2019-08-20T15:18:51+0000,TRUE,Jackson_County_Happy_Tails_Animal_Shelter
45682764,Cherie,TX1274,Dog,Dog,Young,adopted,2019-08-20T15:13:49+0000,2019-08-20T15:13:49+0000,TRUE,Jackson_County_Happy_Tails_Animal_Shelter
45682731,Nancy,TX1274,Dog,Dog,Young,adopted,2019-08-20T15:11:39+0000,2019-08-20T15:11:39+0000,TRUE,Jackson_County_Happy_Tails_Animal_Shelter
45682719,Corkie,TX1274,Dog,Dog,Young,adopted,2019-08-20T15:09:04+0000,2019-08-20T15:09:04+0000,TRUE,Jackson_County_Happy_Tails_Animal_Shelter
45682605,Annie,TX1274,Dog,Dog,Adult,adopted,2019-08-20T15:07:14+0000,2019-08-20T15:07:14+0000,TRUE,Jackson_County_Happy_Tails_Animal_Shelter
45682518,Simon,TX1274,Cat,Cat,Baby,adoptable,2019-08-20T14:55:04+0000,2019-08-20T14:55:04+0000,TRUE,Jackson_County_Happy_Tails_Animal_Shelter
45682500,Simba,TX1274,Cat,Cat,Baby,adoptable,2019-08-20T14:52:58+0000,2019-08-20T14:52:58+0000,TRUE,Jackson_County_Happy_Tails_Animal_Shelter
45682492,Sammy,TX1274,Cat,Cat,Baby,adoptable,2019-08-20T14:51:00+0000,2019-08-20T14:51:00+0000,TRUE,Jackson_County_Happy_Tails_Animal_Shelter
45682460,Sara,TX1274,Cat,Cat,Baby,adoptable,2019-08-20T14:48:16+0000,2019-08-20T14:48:16+0000,TRUE,Jackson_County_Happy_Tails_Animal_Shelter
45675505,Jaz,TX1491,Dog,Dog,Baby,adoptable,2019-08-19T21:34:20+0000,2019-08-19T21:34:20+0000,TRUE,Sav_A_Pet_Inc_
45675433,Sydney,TX1491,Dog,Dog,Young,adoptable,2019-08-19T21:28:59+0000,2019-08-19T21:28:59+0000,TRUE,Sav_A_Pet_Inc_
45675399,Reese,TX1491,Dog,Dog,Baby,adoptable,2019-08-19T21:13:55+0000,2019-08-19T21:13:55+0000,TRUE,Sav_A_Pet_Inc_
45675384,Rylie_2,TX1491,Dog,Dog,Baby,adoptable,2019-08-19T21:09:00+0000,2019-08-19T21:09:00+0000,TRUE,Sav_A_Pet_Inc_
45675288,Tito,TX1193,Dog,Dog,Adult,adoptable,2019-08-19T21:06:35+0000,2019-08-19T21:06:35+0000,TRUE,Pawed_Squad
45675161,Laika,TX1491,Dog,Dog,Young,adoptable,2019-08-19T21:05:37+0000,2019-08-19T21:05:37+0000,TRUE,Sav_A_Pet_Inc_
45675131,Willa,TX1491,Dog,Dog,Young,adoptable,2019-08-19T20:54:19+0000,2019-08-19T20:54:19+0000,TRUE,Sav_A_Pet_Inc_
45675073,Colt,TX1491,Dog,Dog,Adult,adoptable,2019-08-19T20:48:56+0000,2019-08-19T20:48:56+0000,TRUE,Sav_A_Pet_Inc_
45674884,Gio,TX1491,Dog,Dog,Baby,adoptable,2019-08-19T20:41:43+0000,2019-08-19T20:41:43+0000,TRUE,Sav_A_Pet_Inc_
45665959,MaryAnne,TX1854,Dog,Dog,Young,adoptable,2019-08-18T20:29:31+0000,2019-08-18T20:29:31+0000,TRUE,Mason_s_Haven
45656598,Ozzy,TX2387,Dog,Dog,Adult,adoptable,2019-08-17T21:13:46+0000,2019-08-17T21:13:46+0000,TRUE,Smushy_Faces_Rescue_of_Texas_Inc
45656583,Buster,TX2387,Dog,Dog,Adult,adoptable,2019-08-17T21:04:13+0000,2019-08-17T21:04:13+0000,TRUE,Smushy_Faces_Rescue_of_Texas_Inc
45656517,Jujube,TX2387,Dog,Dog,Senior,adoptable,2019-08-17T20:44:34+0000,2019-08-17T20:44:34+0000,TRUE,Smushy_Faces_Rescue_of_Texas_Inc
45656492,Lou,TX2387,Dog,Dog,Adult,adoptable,2019-08-17T20:37:49+0000,2019-08-17T20:37:49+0000,TRUE,Smushy_Faces_Rescue_of_Texas_Inc
45656465,Gene,TX2387,Dog,Dog,Adult,adoptable,2019-08-17T20:33:05+0000,2019-08-17T20:33:05+0000,TRUE,Smushy_Faces_Rescue_of_Texas_Inc
45656453,Tommy,TX2387,Dog,Dog,Adult,adoptable,2019-08-17T20:27:12+0000,2019-08-17T20:27:12+0000,TRUE,Smushy_Faces_Rescue_of_Texas_Inc
45633120,Roxy,TX2341,Dog,Dog,Young,adoptable,2019-08-16T03:20:04+0000,2019-08-16T03:20:04+0000,TRUE,Living_the_Doxie_Dream_Rescue_and_Sanctuary
45633103,Athena,TX2341,Dog,Dog,Young,adoptable,2019-08-16T03:16:48+0000,2019-08-16T03:16:48+0000,TRUE,Living_the_Doxie_Dream_Rescue_and_Sanctuary
45602408,Kelsie,TX46,Dog,Dog,Adult,adoptable,2019-08-13T20:58:29+0000,2019-08-13T20:58:29+0000,FALSE,Animal_Defense_League_of_Texas
45602407,Lazzo,TX46,Dog,Dog,Adult,adoptable,2019-08-13T20:58:29+0000,2019-08-13T20:58:29+0000,FALSE,Animal_Defense_League_of_Texas
45602312,Brownie,TX46,Dog,Dog,Senior,adoptable,2019-08-13T20:43:27+0000,2019-08-13T20:43:27+0000,FALSE,Animal_Defense_League_of_Texas
45564156,Nero,TX1002,Dog,Dog,Adult,adoptable,2019-08-09T21:14:05+0000,2019-08-09T21:14:05+0000,FALSE,San_Antonio_Doberman_Advocacy_and_Rescue
45563545,Tommy,TX901,Cat,Cat,Adult,adoptable,2019-08-09T20:14:44+0000,2019-08-09T20:14:44+0000,TRUE,Kitty_Save
45563387,Prince_Harry,TX901,Cat,Cat,Adult,adoptable,2019-08-09T20:09:43+0000,2019-08-09T20:09:43+0000,TRUE,Kitty_Save
45563168,Peanut,TX901,Cat,Cat,Adult,adoptable,2019-08-09T20:00:57+0000,2019-08-09T20:00:57+0000,TRUE,Kitty_Save
45563109,Kiara,TX901,Cat,Cat,Young,adoptable,2019-08-09T19:53:01+0000,2019-08-09T19:53:01+0000,TRUE,Kitty_Save
45563080,Bogey,TX901,Cat,Cat,Baby,adoptable,2019-08-09T19:48:04+0000,2019-08-09T19:48:04+0000,TRUE,Kitty_Save
45563053,Bodie,TX901,Cat,Cat,Baby,adoptable,2019-08-09T19:45:56+0000,2019-08-09T19:45:56+0000,TRUE,Kitty_Save
45562371,Fredrik,TX139,Cat,Cat,Baby,adoptable,2019-08-09T18:55:50+0000,2019-08-09T18:55:50+0000,TRUE,PAL_Protective_Animal_League
45562370,Teddy,TX139,Cat,Cat,Adult,adoptable,2019-08-09T18:55:50+0000,2019-08-09T18:55:50+0000,TRUE,PAL_Protective_Animal_League
45535677,Coco,TX1491,Dog,Dog,Young,adoptable,2019-08-07T22:08:03+0000,2019-08-07T22:08:03+0000,TRUE,Sav_A_Pet_Inc_
45529301,Citrix,TX475,Dog,Dog,Adult,adopted,2019-08-07T14:55:40+0000,2019-08-12T17:54:29+0000,FALSE,Vidor_Animal_Control
45529049,Beso,TX475,Dog,Dog,Adult,adoptable,2019-08-07T14:39:56+0000,2019-08-07T14:39:56+0000,FALSE,Vidor_Animal_Control
45510853,Mercedes_aka_Merci_,TX1252,Dog,Dog,Young,adoptable,2019-08-05T22:49:44+0000,2019-08-05T22:49:44+0000,TRUE,Long_on_Love_Dachshund_Rescue
45510653,Phyllis,TX46,Cat,Cat,Adult,adoptable,2019-08-05T22:10:40+0000,2019-08-05T22:10:40+0000,FALSE,Animal_Defense_League_of_Texas
45510013,Roxie,TX46,Dog,Dog,Senior,adoptable,2019-08-05T21:10:29+0000,2019-08-05T21:10:29+0000,FALSE,Animal_Defense_League_of_Texas
45510014,Ramona,TX46,Dog,Dog,Adult,adopted,2019-08-05T21:10:29+0000,2019-08-05T23:11:15+0000,FALSE,Animal_Defense_League_of_Texas
45510015,Smokey,TX46,Dog,Dog,Adult,adoptable,2019-08-05T21:10:29+0000,2019-08-05T21:10:29+0000,FALSE,Animal_Defense_League_of_Texas
45509629,Julius,TX46,Dog,Dog,Adult,adoptable,2019-08-05T20:55:33+0000,2019-08-05T20:55:33+0000,FALSE,Animal_Defense_League_of_Texas
45509381,Demarco,TX46,Dog,Dog,Adult,adoptable,2019-08-05T20:40:25+0000,2019-08-05T20:40:25+0000,FALSE,Animal_Defense_League_of_Texas
45508599,Maxwell,TX46,Dog,Dog,Adult,adoptable,2019-08-05T19:25:42+0000,2019-08-05T19:25:42+0000,FALSE,Animal_Defense_League_of_Texas
45494304,Silhouette,TX466,Rabbit,Rabbit,Adult,adoptable,2019-08-04T02:26:42+0000,2019-08-04T02:26:42+0000,FALSE,Texas_Rustlers_Guinea_Pig_Rescue
45494251,Pommes_Frites,TX466,Rabbit,Rabbit,Adult,adoptable,2019-08-04T02:25:19+0000,2019-08-04T02:25:19+0000,FALSE,Texas_Rustlers_Guinea_Pig_Rescue
45494243,Hashbrown,TX466,Rabbit,Rabbit,Adult,adoptable,2019-08-04T02:19:28+0000,2019-08-04T02:19:28+0000,FALSE,Texas_Rustlers_Guinea_Pig_Rescue
45494228,Flop,TX466,Rabbit,Rabbit,Adult,adoptable,2019-08-04T02:16:23+0000,2019-08-04T02:16:23+0000,FALSE,Texas_Rustlers_Guinea_Pig_Rescue
45494222,Cinnabun,TX466,Rabbit,Rabbit,Adult,adoptable,2019-08-04T02:14:16+0000,2019-08-04T02:14:16+0000,FALSE,Texas_Rustlers_Guinea_Pig_Rescue
45494161,Bailey,TX466,Rabbit,Rabbit,Adult,adoptable,2019-08-04T02:11:55+0000,2019-08-04T02:11:55+0000,FALSE,Texas_Rustlers_Guinea_Pig_Rescue
45491549,Keiko,TX466,Small_Furry,Guinea_Pig,Adult,adoptable,2019-08-03T19:56:19+0000,2019-08-03T19:56:19+0000,FALSE,Texas_Rustlers_Guinea_Pig_Rescue
45491497,Squeaks,TX466,Small_Furry,Guinea_Pig,Adult,adoptable,2019-08-03T19:46:00+0000,2019-08-03T19:46:00+0000,FALSE,Texas_Rustlers_Guinea_Pig_Rescue
45489391,Roman,TX466,Small_Furry,Guinea_Pig,Adult,adoptable,2019-08-03T16:30:54+0000,2019-08-03T16:30:54+0000,FALSE,Texas_Rustlers_Guinea_Pig_Rescue
45489388,Pellegrino,TX466,Small_Furry,Guinea_Pig,Young,adoptable,2019-08-03T16:29:39+0000,2019-08-03T16:29:39+0000,FALSE,Texas_Rustlers_Guinea_Pig_Rescue
45489381,Mr_Happy_Mr_Tickle,TX466,Small_Furry,Guinea_Pig,Young,adoptable,2019-08-03T16:28:43+0000,2019-08-03T16:28:43+0000,FALSE,Texas_Rustlers_Guinea_Pig_Rescue
45489254,Jellybean,TX466,Small_Furry,Guinea_Pig,Adult,adoptable,2019-08-03T16:22:39+0000,2019-08-03T16:22:39+0000,FALSE,Texas_Rustlers_Guinea_Pig_Rescue
45489174,JD_Ricky,TX466,Small_Furry,Guinea_Pig,Senior,adoptable,2019-08-03T16:21:35+0000,2019-08-03T16:21:35+0000,FALSE,Texas_Rustlers_Guinea_Pig_Rescue
45489165,Hubba_Bubba_Bubble_Yum,TX466,Small_Furry,Guinea_Pig,Adult,adoptable,2019-08-03T16:20:24+0000,2019-08-03T16:20:24+0000,FALSE,Texas_Rustlers_Guinea_Pig_Rescue
45489157,Goguma_Ube,TX466,Small_Furry,Guinea_Pig,Adult,adoptable,2019-08-03T16:19:13+0000,2019-08-03T16:19:13+0000,FALSE,Texas_Rustlers_Guinea_Pig_Rescue
45489116,Belle,TX466,Small_Furry,Guinea_Pig,Senior,adoptable,2019-08-03T16:11:55+0000,2019-08-03T16:11:55+0000,FALSE,Texas_Rustlers_Guinea_Pig_Rescue
45465077,Danny,TX2341,Dog,Dog,Young,adoptable,2019-08-01T18:32:27+0000,2019-08-01T18:32:27+0000,TRUE,Living_the_Doxie_Dream_Rescue_and_Sanctuary
45465061,Roscoe,TX2341,Dog,Dog,Adult,adoptable,2019-08-01T18:29:57+0000,2019-08-01T18:29:57+0000,TRUE,Living_the_Doxie_Dream_Rescue_and_Sanctuary
45465052,Max,TX2341,Dog,Dog,Baby,adoptable,2019-08-01T18:26:45+0000,2019-08-01T18:26:45+0000,TRUE,Living_the_Doxie_Dream_Rescue_and_Sanctuary
45465049,Mandie,TX2341,Dog,Dog,Baby,adoptable,2019-08-01T18:25:10+0000,2019-08-01T18:25:10+0000,TRUE,Living_the_Doxie_Dream_Rescue_and_Sanctuary
45465044,Tippie,TX2341,Dog,Dog,Baby,adoptable,2019-08-01T18:24:15+0000,2019-08-01T18:24:15+0000,TRUE,Living_the_Doxie_Dream_Rescue_and_Sanctuary
45465031,Buster,TX2341,Dog,Dog,Baby,adoptable,2019-08-01T18:23:15+0000,2019-08-01T18:23:15+0000,TRUE,Living_the_Doxie_Dream_Rescue_and_Sanctuary
45465021,Peaches,TX2341,Dog,Dog,Baby,adoptable,2019-08-01T18:21:01+0000,2019-08-01T18:21:01+0000,TRUE,Living_the_Doxie_Dream_Rescue_and_Sanctuary
45465010,Vinnie,TX2341,Dog,Dog,Baby,adoptable,2019-08-01T18:20:05+0000,2019-08-01T18:20:05+0000,TRUE,Living_the_Doxie_Dream_Rescue_and_Sanctuary
45464957,Maggie,TX2341,Dog,Dog,Baby,adoptable,2019-08-01T18:18:34+0000,2019-08-01T18:18:34+0000,TRUE,Living_the_Doxie_Dream_Rescue_and_Sanctuary
45412049,Lily,TX1193,Dog,Dog,Adult,adoptable,2019-07-30T14:19:04+0000,2019-07-30T14:19:04+0000,TRUE,Pawed_Squad
45409614,Macy,TX46,Dog,Dog,Adult,adoptable,2019-07-30T07:56:25+0000,2019-07-30T07:56:25+0000,FALSE,Animal_Defense_League_of_Texas
